condition,value,E_MeV,mixture,d_mfp,B_exposure,T_primary,T_broad,T_broad_using_Geant4_MAC
areal_mass_g_cm2,20,0.4,10,2.04292,5.914001553967703,0.12964958084189873,0.7667478225702504,0.7678919787361633
areal_mass_g_cm2,20,0.5,1,1.87086,4.6802709712462125,0.15399117244456553,0.7207204142204697,0.7226139842126187
areal_mass_g_cm2,20,0.5,2,1.8793199999999999,4.72500404492996,0.1526939023156289,0.7214793060774868,0.721583143507823
areal_mass_g_cm2,20,0.5,3,1.86238,4.63601367870388,0.15530257005417572,0.7199848391090262,0.7195352440105264
areal_mass_g_cm2,20,0.5,4,1.85866,4.617576594510606,0.1558813715180263,0.7197941726418504,0.7205566867202025
areal_mass_g_cm2,20,0.5,5,1.87452,4.669593349768132,0.1534285948983332,0.7164491464015253,0.7182430011634812
areal_mass_g_cm2,20,0.5,6,1.8720800000000002,4.676690387622117,0.15380341776782377,0.7192909654582103,0.7187431242251349
areal_mass_g_cm2,20,0.5,7,1.86964,4.683873228905744,0.15417915632179674,0.7221556227509376,0.722571277253061
areal_mass_g_cm2,20,0.5,8,1.86842,4.687497387987922,0.1543673696793127,0.7235966421623442,0.7243452700829737
areal_mass_g_cm2,20,0.5,9,1.8672,4.691143679237175,0.15455581279725017,0.7250435242931843,0.7270688228844073
areal_mass_g_cm2,20,0.5,10,1.86474,4.717359263786717,0.15493648813542277,0.7308910776042173,0.7320012107191396
areal_mass_g_cm2,20,0.511,1,1.85376,4.583491734861765,0.15664706465462555,0.7179905261348327,0.7202064614202076
areal_mass_g_cm2,20,0.511,2,1.8621599999999998,4.626467462436703,0.15533674037818548,0.7186603750806527,0.7199004648143633
areal_mass_g_cm2,20,0.511,3,1.8453600000000001,4.541022261619085,0.1579684420129396,0.7173382118140423,0.7183961095386956
areal_mass_g_cm2,20,0.511,4,1.84166,4.523267681307009,0.15855400787720347,0.7171822195726514,0.7177088041574397
areal_mass_g_cm2,20,0.511,5,1.8574,4.573575812094923,0.15607790583675835,0.713834134937427,0.7160225601926876
areal_mass_g_cm2,20,0.511,6,1.85496,4.580128598500811,0.15645920091782575,0.716603260622318,0.7165977835509721
areal_mass_g_cm2,20,0.511,7,1.85254,4.5868185616809045,0.15683829069767205,0.7193887829543877,0.7207556216067826
areal_mass_g_cm2,20,0.511,8,1.85134,4.590222899645857,0.15702660961526158,0.720787139309724,0.7209783594613998
areal_mass_g_cm2,20,0.511,9,1.85012,4.593591084050837,0.1572182989857323,0.7221965764704987,0.7226059745172988
areal_mass_g_cm2,20,0.511,10,1.8477,4.61920166581146,0.15759922800748807,0.727982616542789,0.7285485780148752
areal_mass_g_cm2,20,0.6,1,1.72984,3.937978717231094,0.17731277774483445,0.6982539450522852,0.6997684456463765
areal_mass_g_cm2,20,0.6,2,1.7376800000000001,3.9692723040679403,0.1759280806724345,0.6983064581209246,0.6988430932184213
areal_mass_g_cm2,20,0.6,3,1.7219799999999998,3.906969645192114,0.17871194771254265,0.6982221549460644,0.7001358697005162
areal_mass_g_cm2,20,0.6,4,1.71854,3.8939450236513244,0.17932777542905806,0.6982924987344429,0.6987823966963234
areal_mass_g_cm2,20,0.6,5,1.7332400000000001,3.932723729158173,0.17671093800782708,0.6949552991051805,0.6953294690756633
areal_mass_g_cm2,20,0.6,6,1.73096,3.936182875873638,0.17711429860282746,0.6971542692328196,0.698313177143738
areal_mass_g_cm2,20,0.6,7,1.7287,3.939739330651081,0.17751502957310183,0.6993629437908391,0.6984911318694157
areal_mass_g_cm2,20,0.6,8,1.72756,3.9415125622825933,0.1777175120999266,0.7004758064794694,0.7021517747159515
areal_mass_g_cm2,20,0.6,9,1.7264199999999998,3.9432985492832793,0.1779202255884551,0.7015925674511088,0.7039124919772406
areal_mass_g_cm2,20,0.6,10,1.7241400000000002,3.964735897597488,0.1783263465047097,0.7070168674746309,0.7083337365294685
areal_mass_g_cm2,20,0.662,1,1.65624,3.6236829880746955,0.19085524840725768,0.6915989168381498,0.6927770513635081
areal_mass_g_cm2,20,0.662,2,1.66378,3.651094385082319,0.1894216114376821,0.6915961819333659,0.6929599897342856
areal_mass_g_cm2,20,0.662,3,1.64872,3.5965874425359434,0.19229588989822163,0.6916089828592183,0.6920301063690601
areal_mass_g_cm2,20,0.662,4,1.6454199999999999,3.5851271324131964,0.19293151453871332,0.6916840074703122,0.6920499839818036
areal_mass_g_cm2,20,0.662,5,1.6595399999999998,3.618960218144865,0.19022646415215627,0.6884220062050138,0.6882778801666638
areal_mass_g_cm2,20,0.662,6,1.65734,3.6220966965803085,0.19064542305910853,0.6905361570805524,0.6922907699741457
areal_mass_g_cm2,20,0.662,7,1.6551399999999998,3.625281483719447,0.19106530469028066,0.6926655112748888,0.6920243185023529
areal_mass_g_cm2,20,0.662,8,1.65404,3.626892312899469,0.1912755921623456,0.6937359748589051,0.6958400941500716
areal_mass_g_cm2,20,0.662,9,1.65296,3.628559355107497,0.19148228139397583,0.6948048234894372,0.6963279536390082
areal_mass_g_cm2,20,0.662,10,1.65076,3.6444993482769004,0.19190400614016773,0.6993940253095675,0.700324879693364
areal_mass_g_cm2,20,0.8,1,1.51906,3.106336427974917,0.21891757278314503,0.6800316310601336,0.6796808397512937
areal_mass_g_cm2,20,0.8,2,1.52594,3.1278360811785335,0.2174165891866441,0.680043452304756,0.6812079774448446
areal_mass_g_cm2,20,0.8,3,1.51216,3.0849846756182653,0.22043332737493887,0.6800334369472306,0.6799315035487106
areal_mass_g_cm2,20,0.8,4,1.5091199999999998,3.0759421092605552,0.22110446430142214,0.6801045322902416,0.680365125007569
areal_mass_g_cm2,20,0.8,5,1.52202,3.101974526671901,0.21827053485626263,0.677069639047178,0.6773527938195995
areal_mass_g_cm2,20,0.8,6,1.52004,3.1048593079247975,0.21870313865170385,0.6790424757151102,0.6798574749215733
areal_mass_g_cm2,20,0.8,7,1.51806,3.1077884736669037,0.21913659985120998,0.6810301991761469,0.6816127820272232
areal_mass_g_cm2,20,0.8,8,1.51706,3.1092517765974352,0.21935584605589298,0.6820325540563188,0.6808394900025312
areal_mass_g_cm2,20,0.8,9,1.5160799999999999,3.1107629230959057,0.21957092015412286,0.6830330774054969,0.6833891808672587
areal_mass_g_cm2,20,0.8,10,1.5141,3.1192717903315126,0.22000610126315226,0.686258825370969,0.6871776202389551
areal_mass_g_cm2,20,1,1,1.3657,2.6406435518010154,0.255201972068555,0.6738974419497326,0.6758142416853953
areal_mass_g_cm2,20,1,2,1.3719000000000001,2.653776087805419,0.25362461470236325,0.6730629377759944,0.6744143627911282
areal_mass_g_cm2,20,1,3,1.3595,2.6276050445767725,0.25678913942997755,0.6747404381587372,0.6771367257113255
areal_mass_g_cm2,20,1,4,1.35676,2.6220060957155713,0.25749370648808473,0.6751500680201543,0.6768017039279167
areal_mass_g_cm2,20,1,5,1.36836,2.6404237678691005,0.2545240368763913,0.672051316462415,0.6744355568468408
areal_mass_g_cm2,20,1,6,1.36658,2.6405564280150857,0.2549774931183591,0.6732824584528554,0.6763443461262804
areal_mass_g_cm2,20,1,7,1.36482,2.640734680627774,0.25542664864717074,0.674514009439109,0.6759726619495656
areal_mass_g_cm2,20,1,8,1.36394,2.640829856999266,0.25565152302819605,0.6751321750001955,0.675319504936016
areal_mass_g_cm2,20,1,9,1.3630600000000002,2.640929124049446,0.25587659538577345,0.6757519529169053,0.6791163889592462
areal_mass_g_cm2,20,1,10,1.3613,2.6468814469595303,0.2563273347279227,0.6784680666399239,0.6799047467946693
areal_mass_g_cm2,20,1.173,1,1.2617800000000001,2.431997199479154,0.28314957143080505,0.6886189647534405,0.6897179666858675
areal_mass_g_cm2,20,1.173,2,1.2675400000000001,2.4499766256308293,0.2815233180054915,0.689725548683489,0.6911747164280365
areal_mass_g_cm2,20,1.173,3,1.25604,2.4143003359414363,0.2847795234578875,0.6875432991536199,0.6875252314318536
areal_mass_g_cm2,20,1.173,4,1.25352,2.409678652574489,0.2854980728489779,0.6879586114953383,0.6889949352261305
areal_mass_g_cm2,20,1.173,5,1.2643,2.4335595650659965,0.28243693281258675,0.6873270993739726,0.6862456624120723
areal_mass_g_cm2,20,1.173,6,1.26262,2.432517537134769,0.2829118256580072,0.6881879773759169,0.689629540108562
areal_mass_g_cm2,20,1.173,7,1.2609400000000002,2.431477315181372,0.28338751699395226,0.6890503189763704,0.6917764424758747
areal_mass_g_cm2,20,1.173,8,1.2601,2.430957886159538,0.28362566251534327,0.6894820410088974,0.6905566620054601
areal_mass_g_cm2,20,1.173,9,1.25926,2.4304389144063183,0.28386400816301344,0.6899141318387406,0.6915948365343199
areal_mass_g_cm2,20,1.173,10,1.2576,2.4294298360560522,0.28433561374089733,0.6907734234754452,0.6912894515436343
areal_mass_g_cm2,20,1.33,1,1.18296,2.282325976729775,0.3063705383343739,0.6992374381452269,0.6992988773261732
areal_mass_g_cm2,20,1.33,2,1.18834,2.2977059264984616,0.30472669075314174,0.7001723233057577,0.7000375538330578
areal_mass_g_cm2,20,1.33,3,1.17758,2.267168099577849,0.30802325364840505,0.6983404945998402,0.6998748681570125
areal_mass_g_cm2,20,1.33,4,1.17522,2.2647413638497325,0.3087510469853598,0.6992412672396566,0.7003995349956524
areal_mass_g_cm2,20,1.33,5,1.18526,2.2888383433688517,0.3056666958253674,0.6996216536959645,0.7015300504157389
areal_mass_g_cm2,20,1.33,6,1.18374,2.284509402692052,0.3061316624881641,0.6993606614159606,0.6997291444860939
areal_mass_g_cm2,20,1.33,7,1.1822000000000001,2.2801725817746767,0.3066034684457386,0.6991088222269904,0.6996005416948923
areal_mass_g_cm2,20,1.33,8,1.18142,2.2779980517117675,0.306842712444156,0.6989871011297415,0.7006104662575271
areal_mass_g_cm2,20,1.33,9,1.18066,2.2758534466700917,0.3070760015442426,0.6988599765041349,0.699942665274337
areal_mass_g_cm2,20,1.33,10,1.17912,2.2715518632574145,0.3075492629043358,0.6986141011937884,0.6995314568735727
areal_mass_g_cm2,20,1.5,1,1.11148,2.1339029615724847,0.3290715745677775,0.7022068075395012,0.7028094581978072
areal_mass_g_cm2,20,1.5,2,1.11652,2.146431945992684,0.327417226291535,0.7027787941804665,0.703088781441414
areal_mass_g_cm2,20,1.5,3,1.10644,2.121544351089428,0.33073428180622283,0.701667447277611,0.7037539916214207
areal_mass_g_cm2,20,1.5,4,1.10422,2.119656007560751,0.33146932751068137,0.7026009513801379,0.7041590987238068
areal_mass_g_cm2,20,1.5,5,1.11366,2.140069805192075,0.32835497990719514,0.7027025778838387,0.703836415097754
areal_mass_g_cm2,20,1.5,6,1.1122,2.135945314853699,0.32883472830897365,0.7023729972927413,0.7026266161275029
areal_mass_g_cm2,20,1.5,7,1.11076,2.131865992883334,0.3293085914172931,0.7020417872068397,0.7011278844592538
areal_mass_g_cm2,20,1.5,8,1.1100400000000001,2.129834379342215,0.32954577898038967,0.7018779296395451,0.7021700270158746
areal_mass_g_cm2,20,1.5,9,1.10932,2.127808091811648,0.32978313738002557,0.7017152282602508,0.7021599471089605
areal_mass_g_cm2,20,1.5,10,1.10788,2.1237713791093156,0.33025836718118995,0.7013932679307865,0.7036955219411848
areal_mass_g_cm2,20,2,1,0.9538000000000001,1.8491083206107293,0.3852741963020453,0.7124137220987234,0.7140226768758442
areal_mass_g_cm2,20,2,2,0.9579799999999999,1.8584259351220407,0.3836671113091067,0.7130169101101986,0.7158966511718452
areal_mass_g_cm2,20,2,3,0.9496,1.840140208209658,0.38689575080729055,0.7119424274459596,0.7138334224953793
areal_mass_g_cm2,20,2,4,0.9476600000000001,1.8388782005694617,0.3876470570953214,0.712835722807492,0.7137742431377412
areal_mass_g_cm2,20,2,5,0.95556,1.8538310744126205,0.38459671007931157,0.7129773322618893,0.7126993401571097
areal_mass_g_cm2,20,2,6,0.95438,1.8506716937455892,0.38505080205878317,0.7126026200242258,0.7149711537254791
areal_mass_g_cm2,20,2,7,0.9532,1.8475299705947197,0.38550543018305383,0.7122328360902022,0.7134077122657884
areal_mass_g_cm2,20,2,8,0.95262,1.8459753153755991,0.3857290881871113,0.7120463752157451,0.7137109017643526
areal_mass_g_cm2,20,2,9,0.95202,1.8444056836058629,0.3859605950851478,0.7118679152229477,0.7119834431455292
areal_mass_g_cm2,20,2,10,0.95084,1.8412986157961337,0.3864162973988367,0.7115077935215451,0.712636824366551
areal_mass_g_cm2,20,2.51,1,0.8428,1.6787317077363317,0.43050342469035024,0.722699749316771,0.7240109408959063
areal_mass_g_cm2,20,2.51,2,0.84642,1.6858138821439037,0.42894781963689016,0.7231261890592288,0.7253862825888124
areal_mass_g_cm2,20,2.51,3,0.83918,1.6717371636048153,0.4320646712390495,0.7222985679910157,0.7224205723187297
areal_mass_g_cm2,20,2.51,4,0.83748,1.6707960874950925,0.43279980586754524,0.7231202223121301,0.7231848088979078
areal_mass_g_cm2,20,2.51,5,0.84434,1.6824760247187363,0.4298409596453369,0.7231971090453732,0.7241776746558025
areal_mass_g_cm2,20,2.51,6,0.8433,1.6799651057953797,0.43028822678196543,0.7228692064282709,0.7223535997716466
areal_mass_g_cm2,20,2.51,7,0.8422799999999999,1.6774847439806106,0.4307273446853423,0.7225385495249397,0.7238215163280308
areal_mass_g_cm2,20,2.51,8,0.84178,1.6762580387213268,0.4309427622075776,0.7223712693792251,0.7208517167689551
areal_mass_g_cm2,20,2.51,9,0.8412600000000001,1.6750177695537558,0.43116691071748725,0.7222122370953888,0.722398695287105
areal_mass_g_cm2,20,2.51,10,0.84024,1.6725640159912032,0.4316069253357252,0.721890212369136,0.7222203297665348
areal_mass_g_cm2,20,3,1,0.7649,1.5687623484522084,0.465380466694158,0.7300713538549121,0.7315957488588127
areal_mass_g_cm2,20,3,2,0.7679999999999999,1.574366287906067,0.4639400210916467,0.7304115288171182,0.7302166683260395
areal_mass_g_cm2,20,3,3,0.7618199999999999,1.563006147989102,0.46681604819220823,0.7296363533043984,0.7336016104134612
areal_mass_g_cm2,20,3,4,0.7602599999999999,1.5622552441177293,0.46754484954464204,0.7304243930613518,0.7323876573305815
areal_mass_g_cm2,20,3,5,0.7661600000000001,1.5718612458443821,0.4647944565700307,0.730592393565731,0.7310874755505663
areal_mass_g_cm2,20,3,6,0.76532,1.5697923706600232,0.46518504793895776,0.730243939199693,0.7329693918384249
areal_mass_g_cm2,20,3,7,0.7645000000000001,1.5677504676777578,0.46556665611623754,0.7298923428614013,0.7298923428614013
areal_mass_g_cm2,20,3,8,0.7640800000000001,1.566726242742429,0.46576223518053483,0.729721916735715,0.7295265968756004
areal_mass_g_cm2,20,3,9,0.76366,1.5657048972923433,0.4659578964052917,0.7295525603338037,0.730559692186678
areal_mass_g_cm2,20,3,10,0.76282,1.563670769700837,0.4663494654742568,0.729217027627705,0.7301721442127399
areal_mass_g_cm2,20,4,1,0.65452,1.4273119119836044,0.5196914546263911,0.7417618037443349,0.7428863614449215
areal_mass_g_cm2,20,4,2,0.65686,1.4309394757797387,0.518476798324686,0.7419089179986834,0.7424339025993117
areal_mass_g_cm2,20,4,3,0.6522,1.4238783061023756,0.5208985384769736,0.7416961286177964,0.7421741413821461
areal_mass_g_cm2,20,4,4,0.6508,1.423217397355713,0.5216283071497168,0.7423904816886863,0.7433547656596814
areal_mass_g_cm2,20,4,5,0.65542,1.429110220000301,0.5192239427291381,0.7420282430230621,0.7442354084777044
areal_mass_g_cm2,20,4,6,0.65482,1.4279097099005513,0.5195355705737802,0.7418498858610238,0.7448272957866179
areal_mass_g_cm2,20,4,7,0.6542399999999999,1.4267287072422377,0.5198369886074931,0.7416663547326664,0.742920752733519
areal_mass_g_cm2,20,4,8,0.65394,1.426134132342098,0.5199929630990792,0.7415797132533019,0.7416930219541356
areal_mass_g_cm2,20,4,9,0.65364,1.4255411582360642,0.5201489843900323,0.7414937856626792,0.7416152234427166
areal_mass_g_cm2,20,4,10,0.65306,1.4243728920684635,0.5204507583069548,0.7413159517889021,0.741477963965914
areal_mass_g_cm2,20,5,1,0.58186,1.338957300257365,0.5588579235155864,0.7482868964978665,0.7491914711675507
areal_mass_g_cm2,20,5,2,0.58362,1.3412188310871374,0.5578751986217796,0.7482327217880078,0.7487058238841094
areal_mass_g_cm2,20,5,3,0.5800799999999999,1.336929418271827,0.5598535764877038,0.7484847163311077,0.7480018222784073
areal_mass_g_cm2,20,5,4,0.5788,1.3363330092364505,0.5605706478934036,0.7491090607890187,0.7492039445204741
areal_mass_g_cm2,20,5,5,0.58246,1.3399398938270621,0.5585227093357874,0.7483868598473981,0.7492563602518427
areal_mass_g_cm2,20,5,6,0.58206,1.3392839900589566,0.5587461631072966,0.7483197907564728,0.7498272927815559
areal_mass_g_cm2,20,5,7,0.5816600000000001,1.3386314437758062,0.5589697062781932,0.7482544249421161,0.7472208928213849
areal_mass_g_cm2,20,5,8,0.5814600000000001,1.3383064146469308,0.5590815113995883,0.7482223730165701,0.7485067549726916
areal_mass_g_cm2,20,5,9,0.58126,1.3379822069775626,0.5591933388842439,0.7481907376874928,0.7492597830946023
areal_mass_g_cm2,20,5,10,0.5808599999999999,1.337336232706703,0.5594170609612301,0.7481287048177475,0.7480338545442723
areal_mass_g_cm2,20,6,1,0.53058,1.285628569603011,0.5882636777801598,0.7562885906139133,0.7563427084054445
areal_mass_g_cm2,20,6,2,0.5319200000000001,1.287017044657811,0.5874759323592393,0.7560915382725804,0.7580113278522305
areal_mass_g_cm2,20,6,3,0.5292399999999999,1.284446144325017,0.5890524794874982,0.7566061860828082,0.7563262697274206
areal_mass_g_cm2,20,6,4,0.52804,1.2838863248760695,0.5897597667503663,0.7571844994928958,0.7567510130917907
areal_mass_g_cm2,20,6,5,0.53094,1.286126595999028,0.5880519409710714,0.7563092411117454,0.7575445655726176
areal_mass_g_cm2,20,6,6,0.5307,1.28579304127064,0.5881930903741552,0.7562945825265615,0.757214618359273
areal_mass_g_cm2,20,6,7,0.53044,1.2854541094183451,0.588346040460302,0.7562918354697072,0.7565624988092986
areal_mass_g_cm2,20,6,8,0.53032,1.285290413607942,0.5884166462214182,0.7562862745957246,0.7589320767430034
areal_mass_g_cm2,20,6,9,0.5302,1.2851270992016408,0.5884872604557342,0.7562809259465981,0.7556763443589092
areal_mass_g_cm2,20,6,10,0.52994,1.284791246381705,0.5886402870360461,0.7562798880515262,0.7580685236839452
areal_mass_g_cm2,20,7,1,0.49254,,,,
areal_mass_g_cm2,20,7,2,0.49354000000000003,,,,
areal_mass_g_cm2,20,7,3,0.49156,,,,
areal_mass_g_cm2,20,7,4,0.49042,,,,
areal_mass_g_cm2,20,7,5,0.49272000000000005,,,,
areal_mass_g_cm2,20,7,6,0.4926,,,,
areal_mass_g_cm2,20,7,7,0.49248000000000003,,,,
areal_mass_g_cm2,20,7,8,0.49242,,,,
areal_mass_g_cm2,20,7,9,0.49236,,,,
areal_mass_g_cm2,20,7,10,0.49223999999999996,,,,
areal_mass_g_cm2,20,8,1,0.46326,,,,
areal_mass_g_cm2,20,8,2,0.46396,,,,
areal_mass_g_cm2,20,8,3,0.46258,,,,
areal_mass_g_cm2,20,8,4,0.46146,,,,
areal_mass_g_cm2,20,8,5,0.46330000000000005,,,,
areal_mass_g_cm2,20,8,6,0.46328,,,,
areal_mass_g_cm2,20,8,7,0.46326,,,,
areal_mass_g_cm2,20,8,8,0.46324,,,,
areal_mass_g_cm2,20,8,9,0.46324,,,,
areal_mass_g_cm2,20,8,10,0.46322,,,,
areal_mass_g_cm2,20,9,1,0.44024,,,,
areal_mass_g_cm2,20,9,2,0.44068,,,,
areal_mass_g_cm2,20,9,3,0.43978000000000006,,,,
areal_mass_g_cm2,20,9,4,0.4387,,,,
areal_mass_g_cm2,20,9,5,0.44012,,,,
areal_mass_g_cm2,20,9,6,0.4402,,,,
areal_mass_g_cm2,20,9,7,0.44026000000000004,,,,
areal_mass_g_cm2,20,9,8,0.4403,,,,
areal_mass_g_cm2,20,9,9,0.44033999999999995,,,,
areal_mass_g_cm2,20,9,10,0.44042,,,,
areal_mass_g_cm2,20,10,1,0.42156,,,,
areal_mass_g_cm2,20,10,2,0.42178,,,,
areal_mass_g_cm2,20,10,3,0.42134,,,,
areal_mass_g_cm2,20,10,4,0.42028000000000004,,,,
areal_mass_g_cm2,20,10,5,0.42134,,,,
areal_mass_g_cm2,20,10,6,0.42147999999999997,,,,
areal_mass_g_cm2,20,10,7,0.42164,,,,
areal_mass_g_cm2,20,10,8,0.42172,,,,
areal_mass_g_cm2,20,10,9,0.4218,,,,
areal_mass_g_cm2,20,10,10,0.42194000000000004,,,,
areal_mass_g_cm2,20,11,1,0.40628,,,,
areal_mass_g_cm2,20,11,2,0.40632,,,,
areal_mass_g_cm2,20,11,3,0.40624,,,,
areal_mass_g_cm2,20,11,4,0.4052,,,,
areal_mass_g_cm2,20,11,5,0.40593999999999997,,,,
areal_mass_g_cm2,20,11,6,0.40615999999999997,,,,
areal_mass_g_cm2,20,11,7,0.40638,,,,
areal_mass_g_cm2,20,11,8,0.4065,,,,
areal_mass_g_cm2,20,11,9,0.4066,,,,
areal_mass_g_cm2,20,11,10,0.40682,,,,
areal_mass_g_cm2,20,12,1,0.3935,,,,
areal_mass_g_cm2,20,12,2,0.39336000000000004,,,,
areal_mass_g_cm2,20,12,3,0.39362,,,,
areal_mass_g_cm2,20,12,4,0.39260000000000006,,,,
areal_mass_g_cm2,20,12,5,0.39306,,,,
areal_mass_g_cm2,20,12,6,0.39336000000000004,,,,
areal_mass_g_cm2,20,12,7,0.39364000000000005,,,,
areal_mass_g_cm2,20,12,8,0.39378,,,,
areal_mass_g_cm2,20,12,9,0.39392000000000005,,,,
areal_mass_g_cm2,20,12,10,0.3942,,,,
areal_mass_g_cm2,20,13,1,0.38268,,,,
areal_mass_g_cm2,20,13,2,0.3824,,,,
areal_mass_g_cm2,20,13,3,0.38295999999999997,,,,
areal_mass_g_cm2,20,13,4,0.38194,,,,
areal_mass_g_cm2,20,13,5,0.38218,,,,
areal_mass_g_cm2,20,13,6,0.38252,,,,
areal_mass_g_cm2,20,13,7,0.38286,,,,
areal_mass_g_cm2,20,13,8,0.38302,,,,
areal_mass_g_cm2,20,13,9,0.3832,,,,
areal_mass_g_cm2,20,13,10,0.38351999999999997,,,,
areal_mass_g_cm2,20,14,1,0.37356,,,,
areal_mass_g_cm2,20,14,2,0.37314,,,,
areal_mass_g_cm2,20,14,3,0.37398,,,,
areal_mass_g_cm2,20,14,4,0.37298,,,,
areal_mass_g_cm2,20,14,5,0.37298,,,,
areal_mass_g_cm2,20,14,6,0.37338000000000005,,,,
areal_mass_g_cm2,20,14,7,0.37376,,,,
areal_mass_g_cm2,20,14,8,0.37395999999999996,,,,
areal_mass_g_cm2,20,14,9,0.37416,,,,
areal_mass_g_cm2,20,14,10,0.37454,,,,
areal_mass_g_cm2,20,15,1,0.36574,,,,
areal_mass_g_cm2,20,15,2,0.36519999999999997,,,,
areal_mass_g_cm2,20,15,3,0.36628,,,,
areal_mass_g_cm2,20,15,4,0.36528,,,,
areal_mass_g_cm2,20,15,5,0.36507999999999996,,,,
areal_mass_g_cm2,20,15,6,0.36552,,,,
areal_mass_g_cm2,20,15,7,0.36595999999999995,,,,
areal_mass_g_cm2,20,15,8,0.36617999999999995,,,,
areal_mass_g_cm2,20,15,9,0.3664,,,,
areal_mass_g_cm2,20,15,10,0.36684,,,,
areal_mass_g_cm2,50,0.015,1,63.916399999999996,,,,
areal_mass_g_cm2,50,0.015,2,61.67745,,,,
areal_mass_g_cm2,50,0.015,3,66.1554,,,,
areal_mass_g_cm2,50,0.015,4,66.2453,,,,
areal_mass_g_cm2,50,0.015,5,64.80255,,,,
areal_mass_g_cm2,50,0.015,6,64.2118,,,,
areal_mass_g_cm2,50,0.015,7,63.621050000000004,,,,
areal_mass_g_cm2,50,0.015,8,63.32565,,,,
areal_mass_g_cm2,50,0.015,9,63.0303,,,,
areal_mass_g_cm2,50,0.015,10,62.43955,,,,
areal_mass_g_cm2,50,0.02,1,32.27905,6.167182201765549,9.580467543458107e-15,5.908448891860734e-14,5.099510437376526e-14
areal_mass_g_cm2,50,0.02,2,31.383650000000003,6.7008473186873205,2.3456001623306345e-14,1.5717508558465777e-13,1.259791803678541e-13
areal_mass_g_cm2,50,0.02,3,33.1745,5.677785477054919,3.9128906397614866e-15,2.22165536477419e-14,1.8649368772021263e-14
areal_mass_g_cm2,50,0.02,4,33.225300000000004,5.643492651975418,3.719080256766021e-15,2.098860210116589e-14,1.7419363737734866e-14
areal_mass_g_cm2,50,0.02,5,32.7155,5.988462120631295,6.192113058427372e-15,3.7081234497058716e-14,2.838099348303758e-14
areal_mass_g_cm2,50,0.02,6,32.42455,6.106800966255308,8.283175380255479e-15,5.058370341580634e-14,4.3425033136277535e-14
areal_mass_g_cm2,50,0.02,7,32.1336,6.228383434531015,1.1080384633270294e-14,6.901288409809272e-14,5.3808651508445204e-14
areal_mass_g_cm2,50,0.02,8,31.988100000000003,6.2904008359334584,1.2815769372832368e-14,8.061632637599515e-14,6.585717032448421e-14
areal_mass_g_cm2,50,0.02,9,31.84265,6.3532473648277765,1.482220501015466e-14,9.416913492170216e-14,7.855688869871453e-14
areal_mass_g_cm2,50,0.02,10,31.55165,6.481421559621747,1.9828620918631684e-14,1.2851765111958618e-13,1.0395664375022092e-13
areal_mass_g_cm2,50,0.03,1,16.2108,23.870786973032594,9.114629353551229e-08,2.1757337563677116e-06,2.099974438147562e-06
areal_mass_g_cm2,50,0.03,2,15.983749999999999,27.07993740790679,1.143788102779556e-07,3.0973710231178835e-06,2.8880371502763767e-06
areal_mass_g_cm2,50,0.03,3,16.4378,21.859607254836018,7.263637554716712e-08,1.587802641875848e-06,1.5356315167288275e-06
areal_mass_g_cm2,50,0.03,4,16.4457,21.627092476156854,7.206480884145221e-08,1.558552285090653e-06,1.4689653952907332e-06
areal_mass_g_cm2,50,0.03,5,16.3648,22.47438568098703,7.813716726689217e-08,1.75608483317593e-06,1.6422127898507949e-06
areal_mass_g_cm2,50,0.03,6,16.2621,23.379035640877657,8.658839822854869e-08,2.0243532482717475e-06,1.9796322044269025e-06
areal_mass_g_cm2,50,0.03,7,16.15945,24.371491576594284,9.594890756679378e-08,2.338417992547538e-06,2.1975230244462625e-06
areal_mass_g_cm2,50,0.03,8,16.1081,24.881288383114146,1.0100457743434441e-07,2.5131240191585067e-06,2.4551184115698838e-06
areal_mass_g_cm2,50,0.03,9,16.05675,25.40023582063827,1.0632663697174997e-07,2.700721653097845e-06,2.5513153701967587e-06
areal_mass_g_cm2,50,0.03,10,15.954099999999999,26.46588750261158,1.1782091910007017e-07,3.118235190356757e-06,2.9728592088986505e-06
areal_mass_g_cm2,50,0.04,1,12.1607,76.76878581675938,5.232088650761695e-06,0.0004016610930046221,0.00040727787788514007
areal_mass_g_cm2,50,0.04,2,12.0899,89.28329754468763,5.6159488454411084e-06,0.0005014104317632635,0.0005036785890239905
areal_mass_g_cm2,50,0.04,3,12.231549999999999,71.48868721440742,4.874222272926477e-06,0.00034845175148273894,0.0003483904995164822
areal_mass_g_cm2,50,0.04,4,12.22505,70.48901552020992,4.9060079091062305e-06,0.00034581966764726167,0.00035002528629661555
areal_mass_g_cm2,50,0.04,5,12.23685,73.41652712186708,4.848457232548596e-06,0.0003559568919126166,0.0003692211826026221
areal_mass_g_cm2,50,0.04,6,12.1861,74.79777769121557,5.100867166708359e-06,0.00038153352836787244,0.00039066553827864665
areal_mass_g_cm2,50,0.04,7,12.13535,79.0426781730393,5.366417523028552e-06,0.00042417601321490455,0.0004303211978051546
areal_mass_g_cm2,50,0.04,8,12.10995,81.37074199347148,5.504470377260416e-06,0.00044790283887876395,0.0004533291221042654
areal_mass_g_cm2,50,0.04,9,12.0846,83.75458705321883,5.645792389855915e-06,0.00047286101020058765,0.0004815040560904381
