set,material,E_MeV,Zeq,B_1mfp,B_2mfp,B_3mfp,B_4mfp,B_5mfp,B_6mfp,B_7mfp,B_8mfp,B_9mfp,B_10mfp,B_11mfp,B_12mfp,B_15mfp,B_20mfp,B_25mfp,B_30mfp,B_35mfp,B_40mfp
old,Mix2,1.33,5.97104,1.98419,3.23192,4.6922,6.34494,8.175,10.1687,12.3129,14.5948,17.0017,19.5216,22.1432,24.8561,33.4603,49.1391,66.8375,87.3167,109.906,131.574
old,Mix2,1.5,5.91403,1.94053,3.09158,4.40579,5.86333,7.44943,9.15131,10.9572,12.856,14.8373,16.8914,19.0095,21.1837,27.981,40.0641,53.3006,68.1513,84.13,99.2996
old,Mix2,2,5.88737,1.84196,2.80074,3.84549,4.96322,6.14477,7.38275,8.67079,10.0033,11.3751,12.7818,14.2192,15.6839,20.213,28.1259,36.522,45.5176,54.9229,64.0757
old,Mix2,2.51,5.88374,1.77082,2.60734,3.49089,4.41368,5.37037,6.35684,7.36968,8.40594,9.46309,10.5389,11.6314,12.7389,16.1383,22.0185,28.1683,34.6192,41.274,47.8549
old,Mix2,3,5.88073,1.715,2.46026,3.22666,4.01039,4.80892,5.6203,6.44298,7.27564,8.11718,8.96661,9.82309,10.6859,13.3062,17.7574,22.2978,26.9188,31.5778,36.1891
old,Mix2,4,5.87702,1.62645,2.24769,2.86608,3.48259,4.09784,4.71228,5.32625,5.94002,6.55378,7.1677,7.78188,8.3964,10.2421,13.3214,16.3905,19.4428,22.4998,25.5959
old,Mix2,5,5.87641,1.5648,2.1044,2.62906,3.14294,3.64864,4.14803,4.64251,5.13321,5.621,6.10661,6.59063,7.07352,8.51856,10.9211,13.3033,15.641,17.9469,20.2878
old,Mix2,6,5.87524,1.51969,1.99725,2.45243,2.89285,3.32311,3.74636,4.16488,4.58037,4.99411,5.40706,5.81987,6.23293,7.47417,9.52483,11.4841,13.3614,15.3163,17.5282
old,Mix2,7,5.87390,1.47295,1.9032,2.31045,2.70228,3.08325,3.45646,3.82415,4.18801,4.54929,4.90893,5.26758,5.62566,6.69756,8.45811,10.1378,11.7639,13.4826,15.4424
old,Mix2,8,5.87241,1.43248,1.82244,2.1893,2.54052,2.88056,3.21247,3.53842,3.86004,4.17857,4.49491,4.80972,5.12342,6.05923,7.5883,9.04566,10.4693,11.9916,13.7366
old,Mix2,9,5.87305,1.4044,1.76499,2.10178,2.42243,2.7315,3.03209,3.32641,3.61615,3.90257,4.18663,4.46906,4.75038,5.5902,6.97042,8.28838,9.53271,10.7896,12.1889
old,Mix2,10,5.87047,1.37932,1.71412,2.02478,2.31904,2.60153,2.87534,3.14271,3.40533,3.66447,3.92114,4.17609,4.42989,5.18768,6.43911,7.64379,8.76672,9.84751,10.9969
old,Mix2,11,5.87102,1.35701,1.67066,1.96093,2.23543,2.49863,2.75356,3.00237,3.2467,3.48778,3.72656,3.96378,4.19998,4.90567,6.0723,7.19392,8.22899,9.2047,10.2241
old,Mix2,12,5.87023,1.33666,1.63115,1.90307,2.15979,2.40569,2.64368,2.87586,3.1038,3.32869,3.55145,3.77278,3.99321,4.65216,5.74291,6.79133,7.75152,8.63981,9.55084
old,Mix2,13,5.87010,1.31793,1.59494,1.85015,2.09074,2.32096,2.54363,2.76078,2.9739,3.18415,3.39242,3.59938,3.80554,4.4222,5.44437,6.42733,7.32244,8.13682,8.95636
old,Mix2,14,5.87007,1.30059,1.56152,1.80142,2.02728,2.2432,2.4519,2.65534,2.85497,3.05189,3.24696,3.44083,3.63399,4.21208,5.17169,6.09538,6.93301,7.68392,8.4254
old,Mix2,15,5.87056,1.28444,1.5305,1.75629,1.9686,2.17137,2.36726,2.55813,2.74539,2.93009,3.11306,3.29493,3.47616,4.01885,4.92099,5.79053,6.57672,7.27241,7.94662
old,Mix3,0.015,6.72236,1.27853,1.43273,1.54017,1.62295,1.69112,1.74997,1.80254,1.85073,1.89571,1.93827,1.97894,2.01804,2.1277,2.28641,2.40944,2.49783,2.57181,2.65721
old,Mix3,0.02,6.73698,1.64372,2.07572,2.41635,2.70376,2.95709,3.18744,3.40181,3.60485,3.79975,3.98879,4.17357,4.35525,4.88821,5.74398,6.52608,7.19094,7.7733,8.39288
old,Mix3,0.03,6.74696,2.95395,4.78715,6.57823,8.35723,10.1429,11.9486,13.785,15.6608,17.5835,19.5594,21.5942,23.6929,30.4094,43.1074,57.5101,73.0917,89.8191,108.949
old,Mix3,0.04,6.75290,4.23672,8.49596,13.6811,19.7923,26.845,34.8588,43.8536,53.8488,64.8629,76.9141,90.0211,104.204,153.471,260.697,408.531,611.65,876.425,1188.03
old,Mix3,0.05,6.75737,5.05419,11.4946,20.4431,32.1927,47.0585,65.354,87.381,113.424,143.75,178.606,218.227,262.838,429.012,834.394,1471.31,2476.43,3954.56,5802.8
old,Mix3,0.06,6.76162,5.20693,12.7517,24.1816,40.2909,61.939,90.0107,125.39,168.941,221.497,283.853,356.768,440.982,769.06,1630.52,3105.21,5649.16,9671.58,14869.9
old,Mix3,0.08,6.76778,4.90184,12.7113,25.5381,44.8751,72.4152,109.996,159.552,223.069,302.548,399.974,517.31,656.504,1225.46,2838.47,5819.95,11292.2,20248.1,31772.4
old,Mix3,0.1,6.77252,4.5847,11.8596,23.9995,42.6104,69.5788,107.035,157.315,222.926,306.503,410.777,538.547,692.676,1343.16,3272.53,6911.82,13695.2,25493.7,42620.6
old,Mix3,0.15,6.77972,3.70212,9.23437,18.5142,32.7895,53.5218,82.3538,121.078,171.6,235.909,316.038,414.047,532.008,1026.74,2469.38,5119.6,9904.12,17908.9,28970
old,Mix3,0.2,6.78001,3.32523,7.8957,15.3205,26.428,42.1607,63.5457,91.6692,127.651,172.624,227.708,294.003,372.584,692.562,1578.79,3123.12,5803.09,10196.1,16254.5
old,Mix3,0.3,6.78591,2.83213,6.20633,11.401,18.8047,28.8318,41.9001,58.4163,78.7626,103.288,132.301,166.071,204.829,352.963,719.549,1286.6,2161.58,3406.47,4840.67
old,Mix3,0.356,6.78721,2.70703,5.72195,10.2178,16.4529,24.6953,35.2059,48.2281,63.9804,82.6514,104.398,129.346,157.595,262.896,512.902,883.972,1436.14,2195.53,3043.44
old,Mix3,0.4,6.78792,2.6218,5.40174,9.45243,14.9587,22.1082,31.0773,42.0235,55.081,70.3575,87.9344,107.869,130.197,211.745,398.682,666.263,1051.82,1565.9,2122.15
old,Mix3,0.5,6.78888,2.46081,4.83518,8.1579,12.5207,18.0134,24.7145,32.6867,41.9752,52.6076,64.5944,77.932,92.6055,144.422,256.443,407.116,613.311,878.078,1157.73
old,Mix3,0.511,6.78878,2.44999,4.79212,8.05508,12.3236,17.6806,24.1981,31.9329,40.9254,51.199,62.7614,75.6068,89.7193,139.435,246.521,389.992,585.468,835.26,1097.99
old,Mix3,0.6,6.78938,2.37013,4.47998,7.31879,10.9261,15.3408,20.5936,26.7047,33.6834,41.5283,50.2283,59.7648,70.114,105.781,179.881,275.277,399.769,551.639,704.519
old,Mix3,0.662,6.79202,2.31234,4.28813,6.90254,10.1781,14.1371,18.7956,24.1612,30.2326,37.0005,44.4487,52.5555,61.2963,91.0749,151.855,228.89,328.088,447.356,565.713
old,Mix3,0.8,6.78933,2.20121,3.92925,6.139,8.82774,11.9942,15.6337,19.7364,24.2878,29.2694,34.6591,40.4333,46.5676,66.9124,106.659,154.966,214.903,284.145,349.985
old,Mix3,1,6.79020,2.10385,3.59535,5.42135,7.56614,10.0179,12.7643,15.7918,19.0851,22.6277,26.4021,30.3907,34.5764,48.1642,73.7411,103.378,138.569,178.619,217.937
old,Mix3,1.173,6.45669,2.03373,3.38437,4.99932,6.85982,8.95166,11.2614,13.7755,16.4797,19.3599,22.4016,25.5911,28.9152,39.5869,59.3923,82.1324,108.894,138.959,168.197
old,Mix3,1.33,6.21393,1.98413,3.23024,4.68766,6.33651,8.16183,10.1502,12.2885,14.5643,16.965,19.4788,22.0945,24.8019,33.3918,49.0479,66.699,87.0885,109.59,131.259
old,Mix3,1.5,6.15995,1.93929,3.08856,4.40064,5.85583,7.43949,9.1389,10.9424,12.8389,14.8182,16.8707,18.9875,21.1607,27.9575,40.0464,53.2907,68.1452,84.1298,99.3224
old,Mix3,2,6.13411,1.84185,2.80026,3.84445,4.96145,6.14214,7.37913,8.6661,9.99742,11.3681,12.7735,14.2097,15.6731,20.1987,28.1077,36.5029,45.4976,54.8936,64.0249
old,Mix3,2.51,6.12995,1.77026,2.60625,3.48936,4.4118,5.36827,6.35465,7.36754,8.40402,9.46155,10.5379,11.6311,12.7396,16.1431,22.0345,28.2013,34.672,41.3426,47.9316
old,Mix3,3,6.12776,1.71404,2.45864,3.22467,4.0083,4.807,5.61883,6.44223,7.27589,8.11868,8.96964,9.8279,10.6927,13.3207,17.7893,22.3518,26.9972,31.6805,36.3149
old,Mix3,4,6.12415,1.6264,2.24721,2.86511,3.48121,4.0962,4.71058,5.32473,5.93896,6.55347,7.16844,7.78399,8.40019,10.2526,13.3471,16.4318,19.4979,22.5719,25.6955
old,Mix3,5,6.12335,1.5644,2.10321,2.62709,3.14032,3.6456,4.14486,4.63953,5.13076,5.61947,6.10638,6.59208,7.07705,8.53063,10.9537,13.3604,15.7218,18.0518,20.4244
old,Mix3,6,6.12208,1.51586,1.99173,2.44634,2.88696,3.31796,3.74237,4.16239,4.57967,4.99548,5.41074,5.82613,6.2421,7.49453,9.57627,11.5795,13.4823,15.413,17.5552
old,Mix3,7,6.12067,1.46987,1.89839,2.30465,2.69602,3.07692,3.45038,3.81859,4.18321,4.54547,4.9063,5.26637,5.62611,6.70468,8.48361,10.1875,11.8267,13.5355,15.4678
old,Mix3,8,6.11910,1.43,1.81826,2.18389,2.53423,2.87367,3.20521,3.53101,3.85266,4.1714,4.48811,4.80345,5.11784,6.05673,7.59428,9.0621,10.4926,12.0163,13.7604
old,Mix3,9,6.11975,1.40161,1.76029,2.09573,2.41544,2.72392,3.02421,3.3185,3.60844,3.89527,4.17996,4.46321,4.74553,5.58943,6.97955,8.30996,9.56696,10.8358,12.248
old,Mix3,10,6.11677,1.37625,1.70896,2.01814,2.31139,2.59326,2.86678,3.13417,3.39706,3.65673,3.91416,4.17008,4.42506,5.18752,6.44982,7.66769,8.80476,9.90133,11.0705
old,Mix3,11,6.11705,1.354,1.66552,1.95423,2.22761,2.49008,2.74459,2.99329,3.23778,3.47926,3.71869,3.95679,4.19409,4.90427,6.08184,7.21693,8.26563,9.25441,10.2885
old,Mix3,12,6.11658,1.3337,1.62603,1.89631,2.15183,2.39688,2.63436,2.86631,3.09429,3.31948,3.54278,3.76489,3.98632,4.64957,5.75124,6.81347,7.7873,8.68711,9.60893
old,Mix3,13,6.11618,1.31503,1.58985,1.84337,2.08269,2.31198,2.53403,2.75085,2.96391,3.17437,3.38308,3.59072,3.79779,4.41853,5.45151,6.44859,7.35765,8.18275,9.01039
old,Mix3,14,6.11664,1.29773,1.55646,1.79462,2.01914,2.23405,2.44205,2.64507,2.84455,3.04158,3.23701,3.43147,3.62545,4.2074,5.17768,6.11576,6.96781,7.72922,8.47704
old,Mix3,15,6.11666,1.28163,1.52547,1.7495,1.96041,2.16212,2.35723,2.54761,2.73464,2.91936,3.1026,3.28497,3.46694,4.01324,4.9258,5.80983,6.61083,7.31706,7.99644
old,Mix4,0.015,6.66672,1.28727,1.44695,1.55854,1.64472,1.71582,1.77727,1.83225,1.88268,1.92979,1.9744,2.01704,2.05807,2.17325,2.34023,2.46989,2.56316,2.64135,2.73174
old,Mix4,0.02,6.67933,1.66273,2.11295,2.47055,2.77382,3.04213,3.2868,3.51498,3.73145,3.93953,4.14158,4.3393,4.53388,5.10592,6.02941,6.88177,7.61484,8.25998,8.94168
old,Mix4,0.03,6.68561,3.01398,4.93513,6.83235,8.73251,10.6527,12.6055,14.6011,16.648,18.7537,20.9246,23.1666,25.4849,32.9377,47.1373,63.4075,81.2638,100.795,123.475
old,Mix4,0.04,6.68941,4.30315,8.7249,14.1738,20.6611,28.2135,36.8615,46.6353,57.564,69.6753,82.996,97.5532,113.376,168.79,291.183,462.979,703.506,1022.38,1401.92
old,Mix4,0.05,6.69281,5.09778,11.6945,20.9531,33.2157,48.8506,68.2278,91.7071,119.632,152.328,190.101,233.242,282.037,465.32,918.814,1641.81,2798.76,4524.76,6713.29
old,Mix4,0.06,6.69638,5.22454,12.8768,24.5623,41.1484,63.5809,92.8428,129.927,175.815,231.462,297.79,375.688,466.028,820.701,1763.65,3395.82,6239.74,10793.2,16769.5
old,Mix4,0.08,6.70182,4.8986,12.7525,25.7239,45.3791,73.5063,112.062,163.123,228.838,311.389,412.962,535.727,681.854,1282.93,3003.03,6203.2,12113.4,21898.8,34715.4
old,Mix4,0.1,6.70611,4.56194,11.8422,24.0598,42.8824,70.2793,108.485,159.966,227.379,313.531,421.345,553.833,714.08,1393.81,3426.18,7286.34,14520.6,27177.2,45674.9
old,Mix4,0.15,6.71261,3.68754,9.21512,18.5211,32.8831,53.8023,82.9725,122.248,173.611,239.13,320.935,421.185,542.057,1050.69,2541.36,5290.15,10266.4,18624.8,30240.7
old,Mix4,0.2,6.71301,3.31286,7.87787,15.3171,26.476,42.3183,63.8971,92.3288,128.767,174.379,230.324,297.741,377.742,704.156,1610.64,3192.49,5937.31,10431.6,16616.6
old,Mix4,0.3,6.71840,2.82928,6.20486,11.4097,18.8382,28.911,42.0539,58.6815,79.1847,103.921,133.208,167.322,206.502,356.42,727.884,1302.49,2189.27,3454.4,4920.08
old,Mix4,0.356,6.71959,2.70622,5.72369,10.2282,16.4815,24.7555,35.3153,48.409,64.2597,83.0608,104.974,130.128,158.628,264.976,517.815,893.332,1452.72,2224.76,3092.4
old,Mix4,0.4,6.72025,2.62238,5.40565,9.46409,14.9846,22.1572,31.1607,42.1555,55.2782,70.6394,88.3231,108.389,130.875,213.07,401.727,671.993,1061.98,1584.01,2152.76
old,Mix4,0.5,6.72114,2.46042,4.83553,8.1613,12.5307,18.0353,24.7549,32.7541,42.0797,52.7609,64.8096,78.2233,92.988,145.169,258.038,409.693,617.424,886.341,1175.15
old,Mix4,0.511,6.72105,2.44992,4.79305,8.05911,12.334,17.7022,24.2371,31.9971,41.0241,51.3431,62.9632,75.8796,90.0773,140.135,248.029,392.467,589.438,843.044,1113.95
old,Mix4,0.6,6.72162,2.37248,4.48501,7.32718,10.939,15.36,20.6215,26.7447,33.7396,41.6058,50.333,59.9034,70.2939,106.133,180.673,276.629,401.822,554.893,709.93
old,Mix4,0.662,6.72404,2.31379,4.29158,6.90871,10.188,14.1521,18.8173,24.1916,30.2741,37.0559,44.5209,52.648,61.4125,91.2835,152.278,229.564,329.058,448.836,568.105
old,Mix4,0.8,6.72160,2.20095,3.92968,6.14108,8.83242,12.0024,15.6462,19.7539,24.3109,29.2983,34.694,40.4739,46.6138,66.9715,106.725,155.03,214.965,284.168,349.861
old,Mix4,1,6.72235,2.10249,3.59383,5.42082,7.56771,10.0226,12.773,15.8053,19.1039,22.6522,26.4325,30.4269,34.6183,48.2213,73.8214,103.506,138.793,178.938,218.233
old,Mix4,1.173,6.40487,2.03327,3.38406,4.99968,6.86135,8.95479,11.2665,13.7829,16.4896,19.3724,22.4169,25.6091,28.9359,39.6152,59.4343,82.2013,109.013,139.129,168.374
old,Mix4,1.33,6.17394,1.98416,3.23056,4.68846,6.33795,8.16403,10.1532,12.2925,14.5692,16.9708,19.4855,22.1021,24.8102,33.4019,49.0606,66.7184,87.1218,109.636,131.303
old,Mix4,1.5,6.12248,1.93969,3.08937,4.40184,5.85737,7.44129,9.14088,10.9444,12.8409,14.8201,16.8722,18.9886,21.1612,27.9554,40.0379,53.274,68.1189,84.0906,99.2656
old,Mix4,2,6.09756,1.84216,2.80072,3.84498,4.96202,6.14275,7.37984,8.66698,9.99857,11.3696,12.7756,14.2124,15.6766,20.2057,28.1225,36.5254,45.5259,54.9302,64.0792
old,Mix4,2.51,6.09387,1.77055,2.60667,3.48983,4.41228,5.36872,6.35508,7.36794,8.40442,9.46198,10.5384,11.6317,12.7403,16.1444,22.0367,28.202,34.6684,41.3362,47.9296
old,Mix4,3,6.09131,1.71431,2.45904,3.22512,4.00874,4.80738,5.61913,6.44244,7.27599,8.11867,8.96952,9.82768,10.6924,13.3201,17.7879,22.3483,26.9902,31.6703,36.3044
old,Mix4,4,6.08783,1.62628,2.24715,2.86518,3.48141,4.09652,4.71098,5.32517,5.93936,6.55377,7.16856,7.78384,8.39969,10.2507,13.3417,16.4233,19.4884,22.5624,25.6844
old,Mix4,5,6.08704,1.56428,2.10323,2.62732,3.14076,3.64621,4.14556,4.64023,5.13136,5.61984,6.10641,6.59165,7.07603,8.52714,10.9445,13.3453,15.7028,18.0293,20.3951
old,Mix4,6,6.08581,1.51679,1.99295,2.44757,2.88803,3.31879,3.74291,4.16261,4.57957,4.99505,5.40999,5.82506,6.24067,7.49168,9.56787,11.5609,13.4584,15.401,17.5739
old,Mix4,7,6.08435,1.4703,1.89908,2.3055,2.69695,3.07787,3.4513,3.81943,4.18392,4.546,4.90661,5.2664,5.62581,6.70296,8.4777,10.1761,11.8131,13.526,15.4672
old,Mix4,8,6.08286,1.43,1.81845,2.1843,2.53485,2.87447,3.20614,3.532,3.85367,4.17234,4.48893,4.80407,5.1182,6.05602,7.59144,9.05802,10.4879,12.0096,13.748
old,Mix4,9,6.08341,1.40189,1.76083,2.09647,2.41633,2.72489,3.02521,3.31947,3.60932,3.89601,4.18049,4.46348,4.74549,5.58816,6.97554,8.30301,9.55726,10.8229,12.2305
old,Mix4,10,6.08048,1.37679,1.70983,2.01921,2.31258,2.59447,2.86796,3.13525,3.39799,3.65747,3.91465,4.17029,4.42494,5.1862,6.44578,7.66027,8.79357,9.88605,11.0505
old,Mix4,11,6.08089,1.35451,1.66636,1.95531,2.22882,2.49135,2.74587,2.99451,3.23889,3.48022,3.71944,3.95729,4.1943,4.90339,6.07848,7.21061,8.25615,9.24135,10.2708
old,Mix4,12,6.08032,1.33419,1.62687,1.89739,2.15307,2.39821,2.63572,2.86765,3.09555,3.32062,3.54375,3.76564,3.98681,4.64906,5.74846,6.8081,7.77932,8.67606,9.59355
old,Mix4,13,6.07984,1.31549,1.59066,1.84444,2.08394,2.31335,2.53546,2.75228,2.9653,3.17565,3.38422,3.59168,3.79853,4.41835,5.44925,6.44405,7.351,8.17358,8.99725
old,Mix4,14,6.08018,1.29817,1.55725,1.79568,2.0204,2.23544,2.44352,2.64658,2.84603,3.04299,3.2383,3.4326,3.62639,4.20751,5.17588,6.11197,6.96233,7.72175,8.466
old,Mix4,15,6.08056,1.28205,1.52624,1.75054,1.96165,2.16351,2.35873,2.54915,2.73618,2.92086,3.104,3.28624,3.46803,4.0136,4.92443,5.80673,6.60645,7.3112,7.9875
old,Mix5,0.015,6.48804,1.31582,1.4937,1.61921,1.71687,1.79791,1.86829,1.93149,1.98963,2.04409,2.09577,2.14528,2.193,2.32741,2.52341,2.6765,2.78714,2.88033,2.9886
old,Mix5,0.02,6.50070,1.7227,2.23224,2.64594,3.00223,3.321,3.61407,3.8891,4.15127,4.40424,4.65067,4.89248,5.13111,5.83642,6.99129,8.08638,9.06016,9.93078,10.8338
old,Mix5,0.03,6.50388,3.19508,5.39154,7.62752,9.91962,12.2796,14.717,17.2402,19.8568,22.5738,25.3977,28.3348,31.3906,41.3185,60.5736,83.1972,108.98,138.491,173.753
old,Mix5,0.04,6.50545,4.49924,9.4151,15.6812,23.3505,32.4921,43.1773,55.4747,69.4489,85.1604,102.667,122.025,143.291,219.219,392.541,645.694,1015.54,1524.48,2142.93
old,Mix5,0.05,6.50781,5.22507,12.2863,22.4797,36.308,54.3169,77.0656,105.112,139.002,179.265,226.412,280.936,343.324,582.737,1196.3,2209.55,3886.13,6475.38,9867.49
old,Mix5,0.06,6.51063,5.27564,13.2419,25.6826,43.6922,68.4896,101.373,143.689,196.804,262.083,340.876,434.514,544.321,984.469,2193.86,4347.61,8196.24,14558.5,23246.5
old,Mix5,0.08,6.51535,4.88926,12.8701,26.2598,46.8428,76.6965,118.142,173.697,246.023,337.882,452.095,591.518,759.043,1460.44,3521.02,7424.25,14749.4,27249.1,44410.9
old,Mix5,0.1,6.51906,4.49661,11.7879,24.2191,43.6368,72.252,112.61,167.559,240.208,333.887,452.102,598.506,776.879,1543.88,3886.78,8417.3,17025.7,32311.7,55042
old,Mix5,0.15,6.52445,3.64585,9.15836,18.5353,33.1385,54.5846,84.7154,125.568,179.34,248.349,334.999,441.749,571.096,1120.4,2752.61,5792.77,11335.9,20742.6,34016.1
old,Mix5,0.2,6.52543,3.27756,7.82572,15.3032,26.6035,42.7519,64.8757,94.1774,131.907,179.336,237.733,308.349,392.406,737.228,1701.64,3390.23,6317.63,11092.8,17619.8
old,Mix5,0.3,6.53000,2.82116,6.20053,11.4342,18.9326,29.1357,42.4909,59.4365,80.3882,105.729,135.8,170.902,211.293,366.346,751.883,1348.2,2268.68,3591.36,5147.36
old,Mix5,0.356,6.53101,2.70391,5.72862,10.2579,16.563,24.9269,35.6272,48.9251,65.0575,84.2313,106.621,132.37,161.591,270.955,531.986,920.36,1500.52,2309.03,3234.06
old,Mix5,0.4,6.53159,2.62404,5.41674,9.49726,15.0584,22.2968,31.3987,42.5321,55.8416,71.4456,89.4356,109.878,132.816,216.876,410.499,688.525,1091.29,1636.26,2241.47
old,Mix5,0.5,6.53242,2.45931,4.83654,8.17095,12.5594,18.0975,24.87,32.9463,42.3781,53.1991,65.4255,79.0583,94.0858,147.323,262.685,417.263,629.308,909.52,1224.1
old,Mix5,0.511,6.53232,2.44974,4.79569,8.07058,12.3638,17.7638,24.3482,32.1801,41.306,51.7552,63.5409,76.6617,91.105,142.156,252.426,399.739,600.958,865.072,1159.1
old,Mix5,0.6,6.53291,2.37913,4.49926,7.35095,10.9756,15.4142,20.7005,26.8579,33.8989,41.8256,50.6304,60.2976,70.8061,107.139,182.952,280.56,407.814,564.355,725.583
old,Mix5,0.662,6.53503,2.31792,4.30136,6.92622,10.2161,14.1945,18.8788,24.2778,30.3919,37.2131,44.7262,52.9108,61.7428,91.8782,153.489,231.502,331.852,453.086,574.955
old,Mix5,0.8,6.53299,2.20021,3.93091,6.14698,8.8457,12.0257,15.6817,19.8036,24.3762,29.38,34.7924,40.5888,46.744,67.1378,106.908,155.204,215.129,284.217,349.481
old,Mix5,1,6.53343,2.0986,3.58948,5.41924,7.57201,10.0356,12.7974,15.843,19.1565,22.7207,26.5172,30.5279,34.735,48.3798,74.0439,103.864,139.426,179.836,219.042
old,Mix5,1.173,6.20506,2.03146,3.38281,5.00108,6.86731,8.96704,11.2865,13.8118,16.5284,19.4215,22.4766,25.6794,29.0167,39.7256,59.5982,82.4724,109.481,139.798,169.062
old,Mix5,1.33,5.96491,1.98417,3.23191,4.69224,6.34507,8.17526,10.1691,12.3135,14.5956,17.0028,19.523,22.1448,24.858,33.4632,49.1438,66.8444,87.3266,109.919,131.59
old,Mix5,1.5,5.91077,1.94051,3.09156,4.40578,5.86336,7.44952,9.15145,10.9574,12.8563,14.8377,16.892,19.0102,21.1845,27.9822,40.0662,53.3038,68.1559,84.1365,99.3081
old,Mix5,2,5.88521,1.84194,2.80072,3.84548,4.96322,6.14478,7.38277,8.67082,10.0033,11.3751,12.7818,14.2192,15.6838,20.2128,28.1252,36.5207,45.516,54.9209,64.0727
old,Mix5,2.51,5.88201,1.77082,2.60733,3.49089,4.41368,5.37038,6.35685,7.36969,8.40595,9.46309,10.5389,11.6314,12.7388,16.1382,22.0181,28.1677,34.6186,41.2734,47.8539
old,Mix5,3,5.87878,1.715,2.46026,3.22667,4.0104,4.80893,5.6203,6.44298,7.27563,8.11715,8.96657,9.82302,10.6858,13.306,17.757,22.2971,26.9179,31.5767,36.1876
old,Mix5,4,5.87527,1.62646,2.2477,2.86609,3.4826,4.09785,4.71228,5.32625,5.94001,6.55377,7.16768,7.78186,8.39637,10.2421,13.3213,16.3903,19.4424,22.4992,25.595
old,Mix5,5,5.87471,1.56481,2.10441,2.62908,3.14296,3.64866,4.14804,4.64252,5.13321,5.621,6.10661,6.59063,7.07352,8.51856,10.9211,13.3032,15.6408,17.9466,20.2873
old,Mix5,6,5.87365,1.5197,1.99726,2.45245,2.89288,3.32315,3.74639,4.1649,4.58038,4.99412,5.40705,5.81984,6.23288,7.47404,9.52458,11.4838,13.361,15.3155,17.527
old,Mix5,7,5.87235,1.47297,1.90323,2.31048,2.70232,3.08329,3.4565,3.82419,4.18804,4.54932,4.90895,5.26759,5.62567,6.69754,8.45804,10.1377,11.7637,13.4823,15.4421
old,Mix5,8,5.87099,1.4325,1.82248,2.18934,2.54056,2.88061,3.21251,3.53846,3.86009,4.17862,4.49496,4.80977,5.12346,6.05928,7.58833,9.04561,10.4692,11.9916,13.7368
old,Mix5,9,5.87159,1.40442,1.76502,2.10182,2.42248,2.73155,3.03214,3.32647,3.61621,3.90262,4.18668,4.46912,4.75043,5.59026,6.97047,8.2884,9.53268,10.7896,12.1889
old,Mix5,10,5.86914,1.37933,1.71415,2.02481,2.31908,2.60157,2.87539,3.14276,3.40538,3.66453,3.9212,4.17614,4.42994,5.18773,6.43913,7.64379,8.7667,9.84747,10.9968
old,Mix5,11,5.86983,1.35702,1.67068,1.96096,2.23547,2.49867,2.7536,3.00242,3.24675,3.48783,3.72661,3.96383,4.20003,4.90571,6.07231,7.19389,8.22894,9.20463,10.2241
old,Mix5,12,5.86899,1.33667,1.63118,1.9031,2.15983,2.40573,2.64373,2.87591,3.10386,3.32875,3.5515,3.77283,3.99326,4.6522,5.74292,6.79129,7.75142,8.6397,9.55076
old,Mix5,13,5.86886,1.31794,1.59496,1.85018,2.09078,2.32101,2.54368,2.76083,2.97395,3.18421,3.39248,3.59944,3.80559,4.42224,5.44437,6.42726,7.32231,8.13666,8.95625
old,Mix5,14,5.86877,1.3006,1.56155,1.80146,2.02733,2.24325,2.45195,2.65539,2.85503,3.05195,3.24702,3.44089,3.63404,4.21212,5.17168,6.0953,6.93284,7.68371,8.42525
old,Mix5,15,5.86956,1.28445,1.53052,1.75632,1.96863,2.17141,2.3673,2.55817,2.74543,2.93014,3.11311,3.29497,3.4762,4.01888,4.92099,5.79046,6.57657,7.27222,7.94647
old,Mix6,0.015,6.57716,1.30148,1.47017,1.58862,1.68045,1.75642,1.82225,1.88124,1.93544,1.98613,2.03419,2.08017,2.12445,2.24897,2.43001,2.57099,2.67263,2.75804,2.85702
old,Mix6,0.02,6.59038,1.69239,2.1716,2.55644,2.88537,3.17804,3.44602,3.69674,3.93518,4.16484,4.38822,4.60712,4.82287,5.45898,6.49367,7.46231,8.30983,9.06146,9.84803
old,Mix6,0.03,6.59544,3.10321,5.15817,7.21886,9.3072,11.4378,13.6217,15.8685,18.1862,20.5821,23.0629,25.6346,28.3026,36.9293,53.5273,72.801,94.3723,118.553,147.121
old,Mix6,0.04,6.59828,4.3996,9.06174,14.9055,21.9609,30.2738,39.8932,50.8668,63.24,77.0555,92.3546,109.178,127.568,192.648,339.015,549.017,849.955,1257.21,1748.04
old,Mix6,0.05,6.60130,5.1603,11.9837,21.696,34.7149,51.492,72.4854,98.147,128.914,165.206,207.423,255.949,311.163,520.866,1049.36,1907.78,3306.02,5430.51,8171.86
old,Mix6,0.06,6.60463,5.2496,13.0555,25.1088,42.3856,65.9614,96.9683,136.565,185.914,246.161,318.425,403.803,503.372,898.4,1966.36,3842.14,7153.52,12543.6,19763.5
old,Mix6,0.08,6.60992,4.89403,12.8102,25.9861,46.0933,75.0589,115.014,168.244,237.142,324.163,431.791,562.517,718.847,1367.54,3248.17,6778.43,13351.8,24403.4,39226.6
