set,material,E_MeV,Zeq,B_1mfp,B_2mfp,B_3mfp,B_4mfp,B_5mfp,B_6mfp,B_7mfp,B_8mfp,B_9mfp,B_10mfp,B_11mfp,B_12mfp,B_15mfp,B_20mfp,B_25mfp,B_30mfp,B_35mfp,B_40mfp
old,Mix9,0.15,6.81272,4.0423,10.6616,22.2066,40.4816,67.5988,105.921,157.996,226.493,314.131,423.627,557.652,718.825,1391.42,3337.39,6971.39,13789.4,25414.5,40990.2
old,Mix9,0.2,6.81293,3.45738,8.67416,17.5709,31.3563,51.3948,79.1528,116.146,163.89,223.853,297.426,385.904,490.496,912.469,2066.08,4107.91,7703.1,13223.2,19548.8
old,Mix9,0.3,6.81931,2.99338,6.83018,12.9102,21.767,33.9675,50.0818,70.6596,96.2106,127.19,163.992,206.944,256.317,445.166,912.973,1647.65,2812.09,4487.64,6369.27
old,Mix9,0.356,6.82072,2.83306,6.21756,11.411,18.7688,28.6561,41.4247,57.397,76.8556,100.035,127.121,158.25,193.52,324.841,635.912,1103.13,1812.85,2786.18,3819.75
old,Mix9,0.4,6.82148,2.72396,5.81391,10.4462,16.8769,25.3614,36.1359,49.4059,65.3394,84.0634,105.664,130.191,157.663,257.751,486.146,816.223,1299.63,1935.86,2578.49
old,Mix9,0.5,6.82251,2.55783,5.17561,8.91719,13.9074,20.2657,28.094,37.4716,48.4527,61.0663,75.3179,91.1935,108.665,170.296,303.413,484.595,736.879,1058.48,1380.74
old,Mix9,0.511,6.82241,2.54244,5.11925,8.78637,13.6595,19.8489,27.4478,36.5276,47.1356,59.2952,73.0079,88.2565,105.011,163.945,290.649,462.277,700.069,1001.5,1301.81
old,Mix9,0.6,6.82303,2.42876,4.71105,7.85205,11.909,16.9343,22.967,30.0301,38.1299,47.2569,57.3884,68.4912,80.5254,121.816,206.955,317.221,463.164,639.006,804.702
old,Mix9,0.662,6.82587,2.3683,4.49743,7.3725,11.0279,15.4945,20.7928,26.9305,33.9027,41.6927,50.2744,59.6144,69.6758,103.835,173.178,261.755,377.669,516.174,646.625
old,Mix9,0.8,6.82296,2.2528,4.10165,6.50258,9.45612,12.9624,17.0156,21.6029,26.7046,32.2955,38.3461,44.8247,51.6993,74.4189,118.58,172.651,240.884,319.842,392.462
old,Mix9,1,6.82394,2.1344,3.70892,5.66601,7.9881,10.6604,13.6667,16.9879,20.6031,24.4893,28.6229,32.9804,37.5397,52.246,79.7636,112.146,151.45,195.421,235.219
old,Mix9,1.173,6.47343,2.09182,3.55471,5.33004,7.39673,9.73787,12.3367,15.1754,18.2356,21.4982,24.9442,28.5553,32.3148,44.3493,66.642,92.6024,123.838,158.911,191.612
old,Mix9,1.33,6.21820,2.05294,3.41804,5.03659,6.88509,8.94502,11.1991,13.6304,16.222,18.9572,21.8203,24.7965,27.8725,37.5986,55.2821,75.4891,99.3131,125.515,149.633
old,Mix9,1.5,6.16152,2.00359,3.25292,4.69268,6.29912,8.05403,9.94129,11.9459,14.0536,16.2511,18.526,20.8672,23.265,30.7253,43.9134,58.4597,74.9657,92.5239,108.397
old,Mix9,2,6.13462,1.89224,2.92237,4.05279,5.26724,6.55407,7.90372,9.3079,10.7593,12.2513,13.7783,15.335,16.9172,21.786,30.2489,39.3045,49.1758,59.507,69.2644
old,Mix9,2.51,6.13002,1.81112,2.69979,3.64284,4.63043,5.65577,6.71358,7.79948,8.90981,10.0414,11.1916,12.3582,13.5395,17.1602,23.4491,30.1532,37.3045,44.5915,51.508
old,Mix9,3,6.12806,1.74734,2.53073,3.33825,4.16488,5.00727,5.86286,6.72963,7.60593,8.49039,9.38188,10.2795,11.1826,13.9209,18.583,23.3973,28.3324,33.2329,37.9309
old,Mix9,4,6.12426,1.65007,2.29307,2.93215,3.56861,4.20327,4.83673,5.46946,6.10183,6.73412,7.36659,7.99945,8.63285,10.5374,13.729,16.9359,20.1355,23.2876,26.3418
old,Mix9,5,6.12339,1.57328,2.11807,2.64674,3.16425,3.67368,4.17718,4.67639,5.17257,5.66669,6.15953,6.6517,7.14363,8.62031,11.0801,13.497,15.823,18.0886,20.4063
old,Mix9,6,6.12203,1.52396,2.008,2.47004,2.91709,3.35342,3.78199,4.20498,4.62406,5.04055,5.45545,5.86955,6.28343,7.52704,9.60336,11.6403,13.5937,15.5163,17.549
old,Mix9,7,6.12058,1.4778,1.91137,2.32088,2.71408,3.09567,3.46883,3.83589,4.19862,4.55837,4.91618,5.27285,5.62896,6.69699,8.46998,10.1745,11.7226,13.1106,14.4609
old,Mix9,8,6.11887,1.43784,1.82887,2.19469,2.54354,2.88032,3.20835,3.53002,3.84715,4.16109,4.47292,4.78345,5.09326,6.0217,7.56166,9.03404,10.3355,11.4185,12.3655
old,Mix9,9,6.11957,1.4028,1.7602,2.0933,2.41011,2.71538,3.01229,3.30315,3.58967,3.87316,4.15459,4.43471,4.71404,5.54979,6.92709,8.22961,9.40009,10.483,11.6155
old,Mix9,10,6.11646,1.3715,1.69919,2.00354,2.2923,2.57004,2.83984,3.10388,3.36379,3.62078,3.87577,4.12942,4.38219,5.13698,6.37336,7.54561,8.66536,9.84288,11.2055
old,Mix9,11,6.11660,1.34891,1.65553,1.93969,2.20887,2.46748,2.71846,2.96393,3.20544,3.44418,3.68104,3.91667,4.15153,4.85357,6.00748,7.10144,8.12354,9.15843,10.3317
old,Mix9,12,6.11617,1.32828,1.61581,1.88173,2.13327,2.37466,2.60874,2.83754,3.06256,3.28494,3.50554,3.72501,3.94381,4.59844,5.67816,6.7045,7.64973,8.57369,9.59414
old,Mix9,13,6.11578,1.30931,1.57937,1.82868,2.06418,2.28995,2.50871,2.72242,2.93252,3.14011,3.34601,3.55086,3.75512,4.36678,5.37894,6.34506,7.22735,8.06374,8.9603
old,Mix9,14,6.11630,1.29173,1.54572,1.77977,2.00059,2.21208,2.41687,2.61682,2.81332,3.00742,3.19993,3.39147,3.58249,4.1549,5.10506,6.0164,6.8453,7.61132,8.40691
old,Mix9,15,6.11600,1.27538,1.51447,1.73445,1.94174,2.1401,2.33204,2.51936,2.70338,2.88511,3.06534,3.24466,3.42351,3.95982,4.85259,5.71325,6.49531,7.20352,7.91616
old,Mix10,0.015,6.82735,1.25862,1.39943,1.49692,1.57189,1.63365,1.68706,1.73491,1.77887,1.82001,1.85903,1.89636,1.93232,2.03324,2.1785,2.28884,2.36657,2.43325,2.51379
old,Mix10,0.02,6.84585,1.59125,1.98184,2.28652,2.54143,2.76458,2.96634,3.15319,3.32943,3.49798,3.6609,3.81965,3.97525,4.42901,5.14862,5.79478,6.33408,6.80126,7.29826
old,Mix10,0.03,6.86397,2.7343,4.30899,5.81634,7.29056,8.75221,10.2156,11.6914,13.1882,14.7132,16.272,17.8698,19.5106,24.7208,34.4128,45.1072,56.203,67.5567,80.1638
old,Mix10,0.04,6.87480,4.09896,8.05849,12.7728,18.2234,24.4064,31.3224,38.9728,47.3597,56.485,66.3511,76.9611,88.3205,126.999,208.314,316.326,459.247,638.049,840.216
old,Mix10,0.05,6.88169,5.22334,11.8024,20.7988,32.4427,46.9796,64.6479,85.6694,110.246,138.557,170.766,207.02,247.461,395.455,746.047,1282.3,2108.06,3284.61,4697.86
old,Mix10,0.06,6.88744,5.68867,14.0241,26.5407,44.026,67.316,97.2506,134.647,180.281,234.876,299.102,373.583,458.915,786.236,1625.39,3039.08,5448.13,9166.31,13778.5
old,Mix10,0.08,6.89512,5.56255,14.8094,30.0778,53.1402,85.9745,130.687,189.448,264.429,357.758,471.493,607.615,768.056,1415.42,3220.26,6558.52,12714.3,22584.9,34594.4
old,Mix10,0.1,6.90082,5.27113,14.0704,28.8777,51.6973,84.8678,131.007,192.956,273.726,376.436,504.27,660.442,848.188,1634.26,3933.36,8242.35,16293.5,30235.2,50014.1
old,Mix10,0.15,6.90949,4.0047,10.4595,21.6085,39.1113,64.8948,101.096,150.004,213.996,295.476,396.83,520.388,668.426,1282.04,3038.98,6289.95,12344.5,22601.6,36276.8
old,Mix10,0.2,6.90944,3.42499,8.52566,17.1616,30.4594,49.6815,76.1745,111.32,156.488,212.999,282.093,364.922,462.557,854.591,1920.99,3805.28,7099.99,12059.3,17566.9
old,Mix10,0.3,6.91643,2.97641,6.74473,12.6757,21.2675,33.0475,48.5433,68.2618,92.6709,122.187,157.168,197.911,244.662,422.955,862.822,1550.72,2634.64,4182.39,5907.37
old,Mix10,0.356,6.91798,2.81837,6.14633,11.2214,18.3759,27.9499,40.2702,55.6352,74.3053,96.496,122.376,152.071,185.669,310.475,605.109,1045.84,1712.58,2625.17,3596.86
old,Mix10,0.4,6.91880,2.71082,5.75189,10.2848,16.5491,24.783,35.2065,48.0104,63.3501,81.3427,102.067,125.568,151.862,247.491,465.133,778.561,1236.48,1840.81,2457.86
old,Mix10,0.5,6.91988,2.54689,5.12782,8.79881,13.6761,19.8707,27.4773,36.5692,47.1958,59.3829,73.1343,88.4358,105.259,164.519,292.196,465.213,704.528,1007.51,1309.68
old,Mix10,0.511,6.91978,2.5313,5.07197,8.67067,13.4351,19.4679,26.8556,35.6639,45.9361,57.6927,70.9336,85.6417,101.787,158.498,280.126,444.199,670.168,955.006,1237.93
old,Mix10,0.6,6.92042,2.41616,4.66727,7.755,11.7326,16.649,22.5401,29.427,37.3145,46.193,56.0398,66.8225,78.5029,118.544,201.008,307.691,448.955,619.98,782.989
old,Mix10,0.662,6.92350,2.35776,4.46002,7.2896,10.8782,15.2546,20.4376,26.4343,33.2393,40.8367,49.2012,58.3009,68.1004,101.361,168.863,255.005,367.655,502.652,630.975
old,Mix10,0.8,6.92029,2.24627,4.0762,6.44529,9.35332,12.8001,16.78,21.2807,26.2839,31.7654,37.6974,44.0499,50.7924,73.093,116.494,169.574,236.332,313.499,384.835
old,Mix10,1,6.92144,2.12805,3.68835,5.62372,7.9166,10.5524,13.5152,16.7865,20.3461,24.1716,28.2403,32.5296,37.0178,51.5,78.6078,110.46,149.005,192.078,231.188
old,Mix10,1.173,6.56357,2.08654,3.53815,5.29685,7.34185,9.65663,12.2248,15.0293,18.0521,21.2748,24.679,28.2471,31.9625,43.8623,65.9136,91.5444,122.3,156.856,189.276
old,Mix10,1.33,6.30264,2.04851,3.4045,5.01016,6.84238,8.88314,11.1157,13.5234,16.09,18.7995,21.6363,24.5861,27.636,37.2861,54.8386,74.8543,98.3981,124.352,148.456
old,Mix10,1.5,6.24491,1.99984,3.24191,4.67184,6.26642,8.00791,9.88066,11.8701,13.9624,16.1446,18.4048,20.7319,23.1164,30.5425,43.6802,58.1446,74.5289,92.0237,108.017
old,Mix10,2,6.21815,1.88873,2.91385,4.03815,5.2456,6.52466,7.86592,9.26122,10.7033,12.1858,13.703,15.2498,16.822,21.661,30.0741,39.0749,48.8791,59.1344,68.8251
old,Mix10,2.51,6.21289,1.80793,2.69282,3.63175,4.61494,5.6357,6.68879,7.76989,8.87534,10.002,11.1473,12.3089,13.4851,17.0901,23.3467,30.0048,37.1012,44.3436,51.2374
old,Mix10,3,6.21188,1.74435,2.52478,3.32947,4.1534,4.99322,5.84641,6.71095,7.58517,8.46769,9.35739,10.2534,11.1549,13.8884,18.5402,23.3388,28.2595,33.1575,37.8647
old,Mix10,4,6.20811,1.64813,2.28938,2.9269,3.56197,4.19541,4.82782,5.45967,6.09132,6.72306,7.35514,7.98776,8.62108,10.5263,13.7214,16.9337,20.1383,23.2929,26.3468
old,Mix10,5,6.20730,1.57214,2.11591,2.64375,3.16059,3.66952,4.1727,4.67176,5.16796,5.66227,6.15547,6.64815,7.14074,8.62022,11.0864,13.5096,15.8417,18.1162,20.4501
old,Mix10,6,6.20596,1.52325,2.00643,2.46764,2.91396,3.34969,3.77782,4.20053,4.61952,5.03607,5.45121,5.86572,6.28016,7.52616,9.60697,11.6457,13.5996,15.5309,17.5882
old,Mix10,7,6.20473,1.47666,1.90948,2.3185,2.71143,3.09293,3.46617,3.83346,4.19655,4.55679,4.9152,5.27257,5.62945,6.70009,8.47686,10.1825,11.7346,13.1459,14.5511
old,Mix10,8,6.20299,1.43633,1.82665,2.1922,2.54107,2.87809,3.20654,3.52878,3.84656,4.16126,4.47391,4.78529,5.09598,6.02692,7.56871,9.0374,10.3346,11.4324,12.4334
old,Mix10,9,6.20386,1.40152,1.75836,2.09128,2.40816,2.71369,3.01101,3.3024,3.58955,3.87374,4.15595,4.43691,4.71712,5.55576,6.93831,8.24718,9.42913,10.5346,11.7024
old,Mix10,10,6.20089,1.37044,1.69769,2.00194,2.29082,2.56884,2.83905,3.1036,3.3641,3.62178,3.87753,4.13203,4.38573,5.14398,6.38896,7.57222,8.69847,9.87217,11.2224
old,Mix10,11,6.20074,1.34799,1.65418,1.93818,2.20738,2.46616,2.71743,2.96329,3.20529,3.44459,3.6821,3.91846,4.15414,4.85918,6.02033,7.12367,8.15301,9.1884,10.356
old,Mix10,12,6.20058,1.32749,1.61459,1.88031,2.1318,2.37328,2.60756,2.83666,3.06207,3.28493,3.5061,3.72622,3.94574,4.60308,5.68908,6.72337,7.67552,8.60235,9.62183
old,Mix10,13,6.20039,1.30864,1.57829,1.82737,2.06277,2.28856,2.50746,2.7214,2.93182,3.13981,3.34621,3.55165,3.75657,4.37069,5.38846,6.36133,7.24974,8.09002,8.98871
old,Mix10,14,6.20112,1.29118,1.54478,1.77858,1.99926,2.21073,2.4156,2.61572,2.81249,3.00694,3.1999,3.39196,3.58358,4.15829,5.11357,6.03073,6.8648,7.63486,8.43443
old,Mix10,15,6.20008,1.27494,1.51367,1.7334,1.94053,2.13883,2.33081,2.51826,2.7025,2.88454,3.06516,3.24496,3.42437,3.96281,4.8603,5.72602,6.51229,7.22415,7.94162
